date,temp_max,temp_min,rainfall
2024-04-26,37.1,21.7,0.0
2024-04-27,37.6,21.0,0.0
2024-04-28,38.7,22.6,0.0
2024-04-29,38.0,23.1,0.0
2024-04-30,38.6,23.1,0.0
2024-05-01,38.5,23.8,0.0
2024-05-02,37.8,25.1,0.0
2024-05-03,37.5,26.4,3.2
2024-05-04,38.6,24.3,0.0
2024-05-05,38.4,24.2,0.0
2024-05-06,39.0,24.0,0.1
2024-05-07,36.4,24.5,5.2
2024-05-08,32.9,21.0,23.6
2024-05-09,32.7,22.6,3.4
2024-05-10,32.4,22.3,0.4
2024-05-11,34.1,22.1,0.0
2024-05-12,33.2,22.1,13.2
2024-05-13,31.7,20.5,5.8
2024-05-14,30.5,21.8,3.4
2024-05-15,32.1,20.7,2.4
2024-05-16,29.3,21.2,1.0
2024-05-17,30.2,20.7,11.9
2024-05-18,30.0,21.4,20.2
2024-05-19,29.1,21.2,5.5
2024-05-20,27.0,21.9,22.5
2024-05-21,29.6,21.4,3.4
2024-05-22,29.6,21.6,2.4
2024-05-23,31.9,20.4,0.0
2024-05-24,32.2,21.6,3.5
2024-05-25,31.3,21.9,0.2
2024-05-26,29.9,21.7,0.1
2024-05-27,30.4,21.1,0.0
2024-05-28,31.8,21.3,0.0
2024-05-29,32.5,20.5,0.0
2024-05-30,33.7,21.8,0.0
2024-05-31,32.8,22.0,0.1
2024-06-01,33.0,22.6,18.2
2024-06-02,29.4,22.3,10.6
2024-06-03,27.7,21.9,2.7
2024-06-04,29.2,22.1,6.5
2024-06-05,27.1,21.5,6.5
2024-06-06,28.9,21.2,7.8
2024-06-07,26.7,21.4,10.4
2024-06-08,28.9,20.3,2.0
2024-06-09,28.0,20.8,1.9
2024-06-10,28.4,20.7,1.8
2024-06-11,27.7,21.3,4.0
2024-06-12,27.1,20.6,3.0
2024-06-13,28.1,20.5,8.6
2024-06-14,27.7,20.2,0.2
2024-06-15,29.1,19.9,0.0
2024-06-16,28.9,20.1,0.7
2024-06-17,29.7,19.9,2.1
2024-06-18,29.1,20.4,6.9
2024-06-19,28.8,19.9,6.8
2024-06-20,28.8,20.0,0.4
2024-06-21,29.2,20.1,4.4
2024-06-22,29.1,20.3,0.5
2024-06-23,28.9,20.1,2.2
2024-06-24,29.4,20.9,3.3
2024-06-25,28.9,20.6,3.3
2024-06-26,27.8,21.1,1.4
